,_id,eastAll,eastName,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear,eastUrl
3813,5955bb012c289c31b3b8488f,0.32%,景顺长城景盈汇利债券C,0.29%,--,--,--,--,http://fund.eastmoney.com/003129.html
3814,5955bb032c289c31b3b84891,0.33%,景顺长城景盈汇利债券A,0.30%,--,--,--,--,http://fund.eastmoney.com/003128.html
3815,5955bb052c289c31b3b84893,1.62%,长信纯债半年债券C,1.69%,--,1.62%,1.40%,--,http://fund.eastmoney.com/003127.html
3816,5955bb072c289c31b3b84896,1.78%,长信纯债半年债券A,1.73%,--,1.78%,1.49%,--,http://fund.eastmoney.com/003126.html
3817,5955bb092c289c31b3b84898,1.14%,中科沃土沃鑫成长混合,2.07%,--,1.12%,-1.22%,--,http://fund.eastmoney.com/003125.html
3818,5955bb0a2c289c31b3b8489a,1.66%,天治鑫利半年定开债C,0.31%,--,1.52%,0.82%,--,http://fund.eastmoney.com/003124.html
3819,5955bb0c2c289c31b3b8489c,1.90%,天治鑫利半年定开债A,0.35%,--,1.74%,0.93%,--,http://fund.eastmoney.com/003123.html
3820,5955bb0e2c289c31b3b8489e,0.16%,鹏华兴盛定开混合,1.05%,--,1.78%,0.80%,--,http://fund.eastmoney.com/003122.html
3821,5955bb102c289c31b3b848a0,-1.42%,信诚稳利A,1.48%,--,0.75%,0.66%,--,http://fund.eastmoney.com/003121.html
3822,5955bb122c289c31b3b848a3,-1.10%,博时鑫源混合C,3.13%,--,-1.10%,2.91%,--,http://fund.eastmoney.com/003120.html
3823,5955bb142c289c31b3b848a5,-1.10%,博时鑫源混合A,3.13%,--,2.28%,2.91%,--,http://fund.eastmoney.com/003119.html
3824,5955bb172c289c31b3b848a7,1.30%,光大吉鑫混合C,0.70%,--,3.16%,2.53%,--,http://fund.eastmoney.com/003118.html
3825,5955bb182c289c31b3b848a9,2.30%,光大吉鑫混合A,0.69%,--,4.07%,3.65%,--,http://fund.eastmoney.com/003117.html
3826,5955bb1a2c289c31b3b848ab,1.22%,光大保德信诚鑫混合C,0.78%,--,1.13%,0.53%,--,http://fund.eastmoney.com/003116.html
3827,5955bb1d2c289c31b3b848ae,1.62%,光大保德信诚鑫混合A,0.77%,--,1.53%,0.79%,--,http://fund.eastmoney.com/003115.html
3828,5955bb1f2c289c31b3b848b0,3.81%,光大安和债券C,1.97%,--,--,2.40%,--,http://fund.eastmoney.com/003110.html
3829,5955bb212c289c31b3b848b2,3.98%,光大安和债券A,2.01%,--,--,2.46%,--,http://fund.eastmoney.com/003109.html
3830,5955bb232c289c31b3b848b4,0.63%,光大保德信安祺债券C,1.22%,--,--,-0.06%,--,http://fund.eastmoney.com/003108.html
3831,5955bb262c289c31b3b848b7,0.77%,光大保德信安祺债券A,1.25%,--,--,0.02%,--,http://fund.eastmoney.com/003107.html
3832,5955bb282c289c31b3b848b9,1.60%,光大永鑫混合C,1.30%,--,2.42%,1.80%,--,http://fund.eastmoney.com/003106.html
3833,5955bb2a2c289c31b3b848bb,1.70%,光大永鑫混合A,1.29%,--,2.42%,1.80%,--,http://fund.eastmoney.com/003105.html
3834,5955bb2d2c289c31b3b848bd,1.50%,泰达宏利定宏混合,0.79%,--,1.91%,1.10%,--,http://fund.eastmoney.com/003104.html
3835,5955bb2e2c289c31b3b848bf,-1.85%,长盛盛裕纯债C,1.44%,--,0.11%,0.34%,--,http://fund.eastmoney.com/003103.html
3836,5955bb312c289c31b3b848c2,-1.97%,长盛盛裕纯债A,1.45%,--,0.20%,0.38%,--,http://fund.eastmoney.com/003102.html
3837,5955bb322c289c31b3b848c4,-0.44%,诺德天禧债券,1.48%,--,1.29%,0.91%,--,http://fund.eastmoney.com/003101.html
3838,5955bb352c289c31b3b848c6,-2.23%,长盛盛景纯债C,1.42%,--,0.17%,0.24%,--,http://fund.eastmoney.com/003100.html
3839,5955bb372c289c31b3b848c8,-2.10%,长盛盛景纯债A,1.45%,--,0.28%,0.29%,--,http://fund.eastmoney.com/003099.html
3840,5955bb392c289c31b3b848cb,-2.39%,德邦德焕9个月定开债C,0.30%,--,0.38%,0.17%,--,http://fund.eastmoney.com/003098.html
3841,5955bb3b2c289c31b3b848cd,-2.08%,德邦德焕9个月定开债A,0.34%,--,0.59%,0.28%,--,http://fund.eastmoney.com/003097.html
3842,5955bb3d2c289c31b3b848cf,8.70%,中欧医疗健康混合C,6.26%,--,18.41%,10.02%,--,http://fund.eastmoney.com/003096.html
3843,5955bb3f2c289c31b3b848d1,9.00%,中欧医疗健康混合A,6.24%,--,18.74%,10.10%,--,http://fund.eastmoney.com/003095.html
3844,5955bb412c289c31b3b848d3,1.19%,大摩多元兴利18个月定开债,0.55%,--,1.39%,0.13%,--,http://fund.eastmoney.com/003094.html
3845,5955bb432c289c31b3b848d6,-1.80%,华商丰利增强定开债C,0.41%,--,-0.71%,-0.81%,--,http://fund.eastmoney.com/003093.html
3846,5955bb452c289c31b3b848d8,-1.50%,华商丰利增强定开债A,0.41%,--,-0.51%,-0.71%,--,http://fund.eastmoney.com/003092.html
3847,5955bb472c289c31b3b848da,-0.47%,中欧强利债券,1.21%,--,0.78%,0.35%,--,http://fund.eastmoney.com/003091.html
3848,5955bb492c289c31b3b848dc,0.85%,中融恒瑞纯债C,0.34%,--,--,--,--,http://fund.eastmoney.com/003090.html
3849,5955bb4b2c289c31b3b848de,0.88%,中融恒瑞纯债A,0.35%,--,--,--,--,http://fund.eastmoney.com/003089.html
3850,5955bb4d2c289c31b3b848e1,-2.90%,上投摩根岁岁丰定开债券C,0.52%,--,0.83%,0.31%,--,http://fund.eastmoney.com/003088.html
3851,5955bb4f2c289c31b3b848e3,-2.60%,上投摩根岁岁丰定开债券A,0.52%,--,1.04%,0.41%,--,http://fund.eastmoney.com/003087.html
3852,5955bb512c289c31b3b848e5,0.71%,中融0-1年中高等级信用债C,0.20%,--,0.71%,0.42%,--,http://fund.eastmoney.com/003086.html
3853,5955bb542c289c31b3b848e7,0.82%,中融0-1年中高等级信用债A,0.19%,--,0.82%,0.45%,--,http://fund.eastmoney.com/003085.html
3854,5955bb562c289c31b3b848e9,0.80%,中融1-3年高等级信用债C,0.17%,--,0.80%,0.40%,--,http://fund.eastmoney.com/003084.html
3855,5955bb592c289c31b3b848ec,0.95%,中融1-3年高等级信用债A,0.19%,--,0.95%,0.47%,--,http://fund.eastmoney.com/003083.html
3856,5955bb5b2c289c31b3b848ee,0.66%,中融1-3年中高等级信用债C,0.16%,--,0.66%,0.37%,--,http://fund.eastmoney.com/003082.html
3857,5955bb5d2c289c31b3b848f0,0.81%,中融1-3年中高等级信用债A,0.19%,--,0.81%,0.45%,--,http://fund.eastmoney.com/003081.html
3858,5955bb602c289c31b3b848f2,1.22%,中融3-5年中高等级信用债C,0.20%,--,1.22%,0.57%,--,http://fund.eastmoney.com/003080.html
3859,5955bb612c289c31b3b848f5,1.64%,中融3-5年中高等级信用债A,0.23%,--,1.64%,0.93%,--,http://fund.eastmoney.com/003079.html
3860,5955bb642c289c31b3b848f7,1.73%,泰康安惠纯债债券,0.82%,--,1.70%,0.73%,--,http://fund.eastmoney.com/003078.html
3861,5955bb662c289c31b3b848f9,0%,中融货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003075.html
3862,5955bb682c289c31b3b848fb,0.88%,泰达宏利汇利债券C,1.09%,--,1.61%,1.15%,--,http://fund.eastmoney.com/003074.html
3863,5955bb692c289c31b3b848fd,0.40%,泰达宏利汇利债券A,1.01%,--,1.11%,0.70%,--,http://fund.eastmoney.com/003073.html
3864,5955bb6b2c289c31b3b84900,0%,中融睿祥定期开放债券C,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003072.html
3865,5955bb6d2c289c31b3b84902,0%,中融睿祥定期开放债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003071.html
3866,5955bb6f2c289c31b3b84904,-1.80%,南方荣欢混合,0.72%,--,1.13%,0.20%,--,http://fund.eastmoney.com/003064.html
3867,5955bb722c289c31b3b84906,0.79%,银华通利混合C,0.75%,--,1.89%,1.02%,--,http://fund.eastmoney.com/003063.html
3868,5955bb742c289c31b3b84908,2.08%,银华通利混合A,0.78%,--,3.07%,1.10%,--,http://fund.eastmoney.com/003062.html
3869,5955bb762c289c31b3b8490b,0%,中融睿丰定开债C,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003061.html
3870,5955bb782c289c31b3b8490d,0%,中融睿丰定开债A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003060.html
3871,5955bb7b2c289c31b3b8490f,-3.05%,长信先利半年定期开放混合,0.25%,--,-0.83%,-1.44%,--,http://fund.eastmoney.com/003059.html
3872,5955bb7c2c289c31b3b84911,2.43%,建信瑞盛添利混合C,0.88%,--,2.60%,1.04%,--,http://fund.eastmoney.com/003058.html
3873,5955bb7f2c289c31b3b84914,2.83%,建信瑞盛添利混合A,0.95%,--,2.78%,1.16%,--,http://fund.eastmoney.com/003057.html
3874,5955bb812c289c31b3b84916,1.05%,嘉实稳泽纯债债券,0.65%,--,1.48%,0.87%,--,http://fund.eastmoney.com/003056.html
3875,5955bb832c289c31b3b84918,--,博时招财二号保本,0.80%,2.34%,1.72%,0.60%,--,http://fund.eastmoney.com/003055.html
3876,5955bb842c289c31b3b8491a,1.40%,嘉实文体娱乐股票C,4.54%,--,2.53%,-0.88%,--,http://fund.eastmoney.com/003054.html
3877,5955bb862c289c31b3b8491c,1.80%,嘉实文体娱乐股票A,4.52%,--,2.72%,-0.88%,--,http://fund.eastmoney.com/003053.html
3878,5955bb882c289c31b3b8491e,1.72%,农银汇理金利一年定开债,0.64%,--,1.47%,0.77%,--,http://fund.eastmoney.com/003051.html
3879,5955bb8b2c289c31b3b84921,-0.12%,农银汇理金丰一年定开债,0.88%,--,0.57%,0.50%,--,http://fund.eastmoney.com/003050.html
3880,5955bb8d2c289c31b3b84923,1.60%,民生加银鑫盈债C,0.33%,--,1.07%,0.62%,--,http://fund.eastmoney.com/003049.html
3881,5955bb8e2c289c31b3b84925,1.97%,民生加银鑫盈债A,0.35%,--,1.26%,0.72%,--,http://fund.eastmoney.com/003048.html
3882,5955bb902c289c31b3b84927,-0.67%,招商信用定开债美元,-0.67%,--,0.00%,-1.32%,--,http://fund.eastmoney.com/003047.html
3883,5955bb932c289c31b3b8492a,1.70%,招商信用定开债人民币,-1.65%,--,-1.65%,-2.12%,--,http://fund.eastmoney.com/003046.html
3884,5955bb952c289c31b3b8492c,3.80%,东方红战略精选混合C,3.48%,--,5.75%,3.10%,--,http://fund.eastmoney.com/003045.html
3885,5955bb982c289c31b3b8492e,4.17%,东方红战略精选混合A,3.52%,--,5.97%,3.20%,--,http://fund.eastmoney.com/003044.html
3886,5955bb992c289c31b3b84930,0%,交银活期通货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003043.html
3887,5955bb9b2c289c31b3b84932,0%,交银活期通货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003042.html
3888,5955bb9e2c289c31b3b84935,0.90%,鑫元得利债券,1.00%,--,1.51%,0.80%,--,http://fund.eastmoney.com/003041.html
3889,5955bba02c289c31b3b84937,1.80%,广发集富纯债C,0.39%,--,--,1.50%,--,http://fund.eastmoney.com/003040.html
3890,5955bba22c289c31b3b84939,1.20%,广发集富纯债A,0.30%,--,--,0.80%,--,http://fund.eastmoney.com/003039.html
3891,5955bba42c289c31b3b8493b,0.94%,广发集瑞债券C,1.35%,--,0.70%,0.79%,--,http://fund.eastmoney.com/003038.html
3892,5955bba72c289c31b3b8493e,1.21%,广发集瑞债券A,1.37%,--,0.93%,0.89%,--,http://fund.eastmoney.com/003037.html
3893,5955bba82c289c31b3b84940,2.50%,广发安祥回报混合C,1.18%,--,2.91%,1.99%,--,http://fund.eastmoney.com/003036.html
3894,5955bbaa2c289c31b3b84942,2.10%,广发安祥回报混合A,1.29%,--,3.34%,2.10%,--,http://fund.eastmoney.com/003035.html
3895,5955bbad2c289c31b3b84944,0%,平安大华交易型货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003034.html
3896,5955bbaf2c289c31b3b84946,-2.40%,南方荣冠定开混合,1.67%,--,2.41%,1.04%,--,http://fund.eastmoney.com/003033.html
3897,5955bbb22c289c31b3b84949,2.03%,安信新目标混合C,1.05%,--,2.65%,1.00%,--,http://fund.eastmoney.com/003031.html
3898,5955bbb32c289c31b3b8494b,3.49%,安信新目标混合A,1.07%,--,3.70%,1.06%,--,http://fund.eastmoney.com/003030.html
3899,5955bbb62c289c31b3b8494d,3.76%,安信新优选混合C,1.45%,--,3.45%,2.45%,--,http://fund.eastmoney.com/003029.html
3900,5955bbb82c289c31b3b8494f,4.35%,安信新优选混合A,1.47%,--,3.83%,2.52%,--,http://fund.eastmoney.com/003028.html
3901,5955bbb92c289c31b3b84951,7.80%,安信新价值混合C,3.54%,--,7.37%,5.76%,--,http://fund.eastmoney.com/003027.html
3902,5955bbbb2c289c31b3b84954,8.00%,安信新价值混合A,3.57%,--,7.46%,5.81%,--,http://fund.eastmoney.com/003026.html
3903,5955bbbd2c289c31b3b84956,1.36%,新华红利回报混合,0.99%,--,--,1.36%,--,http://fund.eastmoney.com/003025.html
3904,5955bbc02c289c31b3b84958,0.51%,平安大华惠金定开债,0.99%,--,1.86%,0.79%,--,http://fund.eastmoney.com/003024.html
3905,5955bbc12c289c31b3b8495a,-1.95%,博时景发纯债债券,0.65%,--,-0.43%,0.17%,--,http://fund.eastmoney.com/003023.html
3906,5955bbc32c289c31b3b8495c,0%,建信现金添益货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003022.html
3907,5955bbc62c289c31b3b8495f,-2.25%,中欧强裕债券,1.10%,--,0.77%,0.67%,--,http://fund.eastmoney.com/003021.html
3908,5955bbc72c289c31b3b84961,-13.60%,广发中证军工ETF联接,4.26%,--,-10.07%,-13.72%,--,http://fund.eastmoney.com/003017.html
3909,5955bbca2c289c31b3b84963,0.04%,中金中证500A,5.18%,--,-2.16%,-5.62%,--,http://fund.eastmoney.com/003016.html
3910,5955bbcb2c289c31b3b84965,9.57%,中金沪深300A,7.53%,--,7.43%,2.89%,--,http://fund.eastmoney.com/003015.html
3911,5955bbcd2c289c31b3b84967,1.79%,中融恒泰纯债C,0.44%,--,1.79%,0.98%,--,http://fund.eastmoney.com/003014.html
3912,5955bbcf2c289c31b3b8496a,1.88%,中融恒泰纯债A,0.45%,--,1.88%,1.04%,--,http://fund.eastmoney.com/003013.html
3913,5955bbd22c289c31b3b8496c,0.89%,中融盈润债券C,0.34%,--,--,0.89%,--,http://fund.eastmoney.com/003012.html
3914,5955bbd32c289c31b3b8496e,0.91%,中融盈润债券A,0.37%,--,--,0.91%,--,http://fund.eastmoney.com/003011.html
3915,5955bbd52c289c31b3b84970,1.02%,中融盈泽债券C,0.32%,--,--,1.02%,--,http://fund.eastmoney.com/003010.html
3916,5955bbd62c289c31b3b84972,0.89%,中融盈泽债券A,0.32%,--,--,0.89%,--,http://fund.eastmoney.com/003009.html
3917,5955bbd82c289c31b3b84974,0.87%,华夏鼎益债券I,0.87%,--,0.87%,1.12%,--,http://fund.eastmoney.com/003006.html
3918,5955bbdb2c289c31b3b84977,0.82%,华夏鼎益债券A,0.86%,--,0.82%,1.09%,--,http://fund.eastmoney.com/003005.html
3919,5955bbdc2c289c31b3b84979,-0.31%,招商睿祥定开混合,0.92%,--,0.58%,0.12%,--,http://fund.eastmoney.com/003004.html
3920,5955bbde2c289c31b3b8497b,0%,华夏现金增利货币A/E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003003.html
3921,5955bbe02c289c31b3b8497d,0%,国金及第七天理财,0%,0%,0%,0%,0%,http://fund.eastmoney.com/003002.html
3922,5955bbe22c289c31b3b8497f,2.18%,招商丰德灵活配置混合C,1.99%,--,--,2.09%,--,http://fund.eastmoney.com/003001.html
3923,5955bbe42c289c31b3b84982,2.83%,招商丰德灵活配置混合A,2.01%,--,--,2.73%,--,http://fund.eastmoney.com/003000.html
3924,5955bbe52c289c31b3b84984,0.25%,博时弘裕18个月定开债C,0.56%,--,0.86%,0.02%,--,http://fund.eastmoney.com/002999.html
3925,5955bbe82c289c31b3b84986,0.58%,博时弘裕18个月定开债A,0.60%,--,1.07%,0.14%,--,http://fund.eastmoney.com/002998.html
3926,5955bbea2c289c31b3b84988,-0.68%,工银瑞享纯债债券,1.67%,--,0.79%,0.74%,--,http://fund.eastmoney.com/002997.html
3927,5955bbeb2c289c31b3b8498a,1.25%,长信稳健纯债债券,2.20%,--,1.19%,0.59%,--,http://fund.eastmoney.com/002996.html
3928,5955bbed2c289c31b3b8498d,0.65%,招商招裕纯债C,1.18%,--,1.52%,0.53%,--,http://fund.eastmoney.com/002995.html
3929,5955bbef2c289c31b3b8498f,2.00%,招商招裕纯债A,1.20%,--,2.79%,0.57%,--,http://fund.eastmoney.com/002994.html
3930,5955bbf12c289c31b3b84991,-2.90%,招商招元纯债C,1.31%,--,0.09%,0.23%,--,http://fund.eastmoney.com/002993.html
3931,5955bbf42c289c31b3b84993,-2.62%,招商招元纯债A,1.33%,--,0.27%,0.29%,--,http://fund.eastmoney.com/002992.html
3932,5955bbf62c289c31b3b84995,-1.19%,嘉实稳鑫纯债债券,1.42%,--,0.73%,0.62%,--,http://fund.eastmoney.com/002991.html
3933,5955bbf72c289c31b3b84998,16.29%,融通通乾研究精选混合,8.67%,--,19.42%,13.05%,--,http://fund.eastmoney.com/002989.html
3934,5955bbf92c289c31b3b8499a,1.97%,平安大华鼎信定开债,0.37%,--,1.69%,0.70%,--,http://fund.eastmoney.com/002988.html
3935,5955bbfb2c289c31b3b8499c,15.16%,广发沪深300ETF联接C,5.47%,--,11.37%,6.26%,--,http://fund.eastmoney.com/002987.html
3936,5955bbfe2c289c31b3b8499e,0.80%,泰康丰盈债券,1.04%,--,1.63%,0.66%,--,http://fund.eastmoney.com/002986.html
3937,5955bc002c289c31b3b849a0,-0.19%,中银季季红定开债,0.73%,--,1.11%,0.42%,--,http://fund.eastmoney.com/002985.html
3938,5955bc022c289c31b3b849a3,-0.28%,广发环保指数C,2.87%,--,-1.15%,-4.18%,--,http://fund.eastmoney.com/002984.html
3939,5955bc052c289c31b3b849a5,-13.14%,长信国防军工量化混合,3.58%,--,--,-12.41%,--,http://fund.eastmoney.com/002983.html
3940,5955bc072c289c31b3b849a7,9.55%,广发养老指数C,4.68%,--,9.50%,4.20%,--,http://fund.eastmoney.com/002982.html
3941,5955bc092c289c31b3b849a9,0.10%,华夏创新前沿股票,5.59%,--,1.93%,0.20%,--,http://fund.eastmoney.com/002980.html
3942,5955bc0b2c289c31b3b849ac,15.45%,广发中证全指金融地产联接C,4.53%,--,10.83%,7.60%,--,http://fund.eastmoney.com/002979.html
3943,5955bc0e2c289c31b3b849ae,4.68%,广发医药卫生联接C,4.18%,--,3.50%,-0.05%,--,http://fund.eastmoney.com/002978.html
3944,5955bc102c289c31b3b849b0,6.68%,广发中证全指可选消费联接C,6.25%,--,4.39%,-0.24%,--,http://fund.eastmoney.com/002977.html
3945,5955bc122c289c31b3b849b2,7.71%,广发中证全指主要消费联接C,5.75%,--,7.05%,1.59%,--,http://fund.eastmoney.com/002976.html
3946,5955bc152c289c31b3b849b5,1.48%,广发中证全指原材料联接C,5.62%,--,-0.52%,-5.45%,--,http://fund.eastmoney.com/002975.html
3947,5955bc162c289c31b3b849b7,-11.11%,广发信息技术联接C,5.15%,--,-0.73%,-3.10%,--,http://fund.eastmoney.com/002974.html
3948,5955bc182c289c31b3b849b9,8.90%,广发中证全指能源ETF联接C,1.35%,--,0.76%,-3.08%,--,http://fund.eastmoney.com/002973.html
3949,5955bc1a2c289c31b3b849bb,0.10%,前海开源鼎安债券C,1.21%,--,1.83%,0.50%,--,http://fund.eastmoney.com/002972.html
3950,5955bc1c2c289c31b3b849bd,0.40%,前海开源鼎安债券A,1.21%,--,1.93%,0.60%,--,http://fund.eastmoney.com/002971.html
3951,5955bc1f2c289c31b3b849c0,3.56%,博时裕昂纯债债券,1.30%,--,2.42%,1.20%,--,http://fund.eastmoney.com/002970.html
3952,5955bc202c289c31b3b849c2,5.99%,易方达丰和债券,2.53%,--,5.85%,3.81%,--,http://fund.eastmoney.com/002969.html
3953,5955bc232c289c31b3b849c4,0%,新华高端制造混合,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002968.html
3954,5955bc252c289c31b3b849c6,-0.30%,浙商大数据智选消费混合,3.42%,--,--,-1.68%,--,http://fund.eastmoney.com/002967.html
3955,5955bc272c289c31b3b849c8,-2.74%,中海合嘉增强收益债券C,2.31%,--,0.38%,0.65%,--,http://fund.eastmoney.com/002966.html
3956,5955bc282c289c31b3b849ca,-2.57%,中海合嘉增强收益债券A,2.33%,--,0.53%,0.74%,--,http://fund.eastmoney.com/002965.html
3957,5955bc2b2c289c31b3b849cd,-0.74%,国投瑞银顺鑫一年债券,1.13%,--,1.53%,0.77%,--,http://fund.eastmoney.com/002964.html
3958,5955bc2c2c289c31b3b849cf,-4.28%,易方达黄金ETF联接C,-1.79%,--,3.77%,-1.71%,--,http://fund.eastmoney.com/002963.html
3959,5955bc2e2c289c31b3b849d1,2.56%,中欧双利债券C,1.82%,--,2.36%,1.44%,--,http://fund.eastmoney.com/002962.html
3960,5955bc312c289c31b3b849d3,2.80%,中欧双利债券A,1.85%,--,2.59%,1.58%,--,http://fund.eastmoney.com/002961.html
3961,5955bc332c289c31b3b849d6,--,汇添富盈稳保本混合,1.70%,3.04%,2.21%,2.01%,--,http://fund.eastmoney.com/002959.html
3962,5955bc342c289c31b3b849d8,0%,财通财通宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002958.html
3963,5955bc362c289c31b3b849da,0%,财通财通宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002957.html
3964,5955bc382c289c31b3b849dc,-6.60%,融通新趋势灵活配置混合,4.47%,--,-2.61%,-5.75%,--,http://fund.eastmoney.com/002955.html
3965,5955bc3a2c289c31b3b849de,0%,华安安福保本混合C,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002954.html
3966,5955bc3c2c289c31b3b849e0,0%,华安安福保本混合A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002953.html
3967,5955bc3e2c289c31b3b849e3,-0.67%,建信多因子量化股票,5.74%,--,1.40%,-1.78%,--,http://fund.eastmoney.com/002952.html
3968,5955bc402c289c31b3b849e5,-1.82%,华安聚利18个月定开债C,0.77%,--,0.45%,0.45%,--,http://fund.eastmoney.com/002949.html
3969,5955bc432c289c31b3b849e7,-1.47%,华安聚利18个月定开债A,0.82%,--,0.65%,0.56%,--,http://fund.eastmoney.com/002948.html
3970,5955bc452c289c31b3b849e9,0.67%,大成景盛一年定开债C,0.62%,--,1.09%,-0.01%,--,http://fund.eastmoney.com/002947.html
3971,5955bc472c289c31b3b849ec,0.92%,大成景盛一年定开债A,0.66%,--,1.29%,0.10%,--,http://fund.eastmoney.com/002946.html
3972,5955bc492c289c31b3b849ee,13.80%,信诚主题轮动灵活配置混合,5.66%,--,--,2.99%,--,http://fund.eastmoney.com/002944.html
3973,5955bc4c2c289c31b3b849f0,2.70%,广发多因子混合,5.30%,--,--,-4.99%,--,http://fund.eastmoney.com/002943.html
3974,5955bc4d2c289c31b3b849f2,4.40%,广发安瑞回报混合C,1.75%,--,3.16%,1.56%,--,http://fund.eastmoney.com/002942.html
3975,5955bc4f2c289c31b3b849f4,2.20%,广发安瑞回报混合A,1.89%,--,3.44%,1.69%,--,http://fund.eastmoney.com/002941.html
3976,5955bc512c289c31b3b849f7,-0.53%,中欧强惠债券,0.51%,--,0.82%,0.19%,--,http://fund.eastmoney.com/002940.html
3977,5955bc542c289c31b3b849f9,12.31%,广发创新升级混合,5.69%,--,13.52%,4.01%,--,http://fund.eastmoney.com/002939.html
3978,5955bc552c289c31b3b849fb,0.64%,中银健康产业混合,3.14%,--,0.89%,-0.85%,--,http://fund.eastmoney.com/002938.html
3979,5955bc572c289c31b3b849fd,0%,华夏沃利货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002937.html
3980,5955bc592c289c31b3b849ff,0%,华夏沃利货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002936.html
3981,5955bc5c2c289c31b3b84a02,2.52%,泰康恒泰回报混合C,1.36%,--,2.70%,1.04%,--,http://fund.eastmoney.com/002935.html
3982,5955bc5e2c289c31b3b84a04,2.83%,泰康恒泰回报混合A,1.39%,--,2.85%,1.10%,--,http://fund.eastmoney.com/002934.html
3983,5955bc602c289c31b3b84a06,0.94%,圆信永丰强化收益C,2.06%,--,2.77%,1.71%,--,http://fund.eastmoney.com/002933.html
3984,5955bc612c289c31b3b84a08,1.32%,圆信永丰强化收益A,2.12%,--,2.99%,1.83%,--,http://fund.eastmoney.com/002932.html
3985,5955bc642c289c31b3b84a0a,-1.40%,南方荣毅,1.75%,--,3.25%,1.65%,--,http://fund.eastmoney.com/002931.html
3986,5955bc662c289c31b3b84a0d,2.06%,博时聚润纯债债券,0.45%,--,1.68%,0.87%,--,http://fund.eastmoney.com/002930.html
3987,5955bc682c289c31b3b84a0f,0.63%,博时聚盈纯债债券,1.02%,--,1.05%,0.66%,--,http://fund.eastmoney.com/002929.html
3988,5955bc6a2c289c31b3b84a11,-2.12%,长盛盛和纯债C,1.69%,--,0.01%,0.09%,--,http://fund.eastmoney.com/002928.html
3989,5955bc6c2c289c31b3b84a13,-1.84%,长盛盛和纯债A,1.73%,--,0.19%,0.18%,--,http://fund.eastmoney.com/002927.html
3990,5955bc6f2c289c31b3b84a16,1.75%,广发集源债券C,0.71%,--,--,1.33%,--,http://fund.eastmoney.com/002926.html
3991,5955bc712c289c31b3b84a18,1.92%,广发集源债券A,0.74%,--,--,1.43%,--,http://fund.eastmoney.com/002925.html
3992,5955bc732c289c31b3b84a1a,0.80%,华商瑞鑫定开债,1.82%,--,0.60%,-0.79%,--,http://fund.eastmoney.com/002924.html
3993,5955bc752c289c31b3b84a1c,2.78%,兴业聚惠灵活配置混合C,1.37%,--,2.33%,1.72%,--,http://fund.eastmoney.com/002923.html
3994,5955bc772c289c31b3b84a1e,2.60%,融通增丰债券,0.89%,--,2.19%,1.38%,--,http://fund.eastmoney.com/002922.html
3995,5955bc7a2c289c31b3b84a21,1.43%,创金合信尊誉纯债,0.10%,--,0.47%,0.08%,--,http://fund.eastmoney.com/002921.html
3996,5955bc7c2c289c31b3b84a23,1.20%,中欧强泽债券,0.50%,--,--,0.90%,--,http://fund.eastmoney.com/002920.html
3997,5955bc7e2c289c31b3b84a25,-9.30%,东吴智慧医疗量化策略混合,1.57%,--,-4.93%,-5.03%,--,http://fund.eastmoney.com/002919.html
3998,5955bc812c289c31b3b84a27,0%,交银现金宝货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002918.html
3999,5955bc832c289c31b3b84a2a,0%,嘉实活钱包货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/002917.html
4000,5955bc862c289c31b3b84a2c,-3.75%,中银尊享半年定开债,1.23%,--,-1.20%,-2.19%,--,http://fund.eastmoney.com/002916.html
